Id,group,sex,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18
2200115,Sci,boy,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-

08.10.2020
339
Oct/20 Less=30%
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"08.10.2020
339
Oct/20 Less=30%
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"05/11/2020
640
Nov/2020","03/12/2020
341
","07/01/2021
342
",,"17/03/21
343
Feb/21",,,"03/06/21
344
Up to June/21"
2200116,Sci,boy,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"21/01/21
363
Oct to Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"21/01/21
363
Oct to Janu/21
Paid in Janu/21","21/01/21
363
Oct to Janu/21
Paid in Janu/21","21/01/21
363
Oct to Janu/21
Paid in Janu/21",,,,"02/05/21
Up to May/21
O/fee due=6500","06/06/21
O/fee=6500"
2200117,Sci,G,"05/09/2020
2,000/-  
Add Purpose Pay=2000
By Committe","Less-500/-
Dev  fee",5/9/2020,Less-S/c,,"Other fee Pay=6500
3 Inst Student","26/01/21
56659
1st Installment=2000
Due=2nd & 3rd Inst Due",,,,,,,"26/01/21
56659
1st Installment=2000
Due=2nd & 3rd Inst Due",,,,
2200118,Sci,boy,"05/09/2020
15,500/-",,"05/09/2020
15,500/-",,"05/09/2020
15,500/-",,"05/09/2020
15,500/-",Less 30% in Tuition fee for Oct/20.,"13.10.2020
Bkash=6,570/-
College=4,620/-
Hostel=1,950/-",Less 30% in Tuition fee for Oct/20.,"By bkash
C=4620
H=1950
T=6570","21/12/2020
C=4620
H=1950
T=6570","24/01/2021
By bksh
C=4620
H=1950
T6570",,"20/03/21
By bkash
C=4620
H=1950
T=6570
Feb/21",,,
2200119,Sci,boy,"05/09/2020
4,000/-",,"05/09/2020
4,000/-",,"20.09.2020
9435",,"05/09/2020
4,000/-
09/11/2020
9438
O/fee6500/-
paid to Nov/20",Less 30% in Tuition fee for Oct/20.,"11.10.2020
9436
Oct/20 (Less=30%)
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"09/11/2020
9438
Nov/2020
O/fee6500/-","21/12/2020
9437
","26/01/21
9439
",,"06/03/21
9440
Feb/21",,"24/05/21
9441
Up to May/21","06/06/21
9442
"
2200120,Sci,G,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-",,"05/09/2020
9,000/-
05/11/2020
1975
O/fee=6500
Paid to Nov/2020",,,,"05/11/2020
1975
O/fee With
Oct + Nov/2020
Paid to Nov/2020","05/11/2020
1975
O/fee With
Oct + Nov/2020","30/01/21
1976
Dec/20
Janu/21 Due=1000
Paid in Janu/21","30/01/21
1976
Dec/20
Janu/21 Due=1000
Paid in Janu/21",,,,
2200121,Sci,G,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-
26/01/21
388
O/fee=6500
Janu/21
Paid in Janu/21",,,,"10/10/2020
By bash
C=4620
H=2160
T=6780","11/11/2020
By bkash
C=4620
H=2160
T=6780","15/12/2020
By bkash
C=4620
H=2160
T=6780
Dec/20","26/01/21
388
O/fee=6500
Janu/21
Paid in Janu/21","11/02/21
390","20/03/2021
391
",,
2200122,Sci,G,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-
10/10/20
1611
O/fee6500
paid to Oct/20",,,,"10/10/20
1611
O/fee=6500
Oct=4620","05/11/2020
By bkash 
C=4620
H=1950
T=6570/-","06/12/2020
By bkash
C=3780
H=1950
Dec/2020","05/01/2021
By bkash
C=4340
H=1950
T=6290
Janu/21","06/02/21
By bkash
C=4340
H=1950
T=6290","04/03/21
By bkash
C=4340","04/04/21
By bkash
C=4340
H=0","03/05/21
By bkash
C=4340"
2200123,Sci,G,"06/09/2020
2,000/-",,"06/09/2020
2,000/-
19/09/2020
555
Dev=500
Paid to sep/2020",,"19/09/2020
555
S/c
Paid to sep/20","T.C purposr Less 4,000/-
1St Year",,,"19/09/2020
S/c=5,000
Dev=500",,,,,,"10/02/21
557
","09/03/21
558","03/04/2021
559
",
2200124,Sci,G,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,,,"09/10/2020
By bkash
C=11120
H=1950
T=13070","09/11/2020
By bkash
C=4620
H=1950
T=6570","10/12/2020
By bkash
C=3780
H=1950
T=5730
Dec/20","26/01/21
459","10/02/21
By bkash
C=4340
H=1950
T=6290",,,"04/05/21
By bkash
C=13020"
2200125,Sci,boy,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"09/11/2020
By bkash
C=4620
Oct/20
Paid in Nov/20",Less 30% in Tuition fee for Oct/20.,"09/11/2020
By bkash
C=4620
Oct/20","25/01/2021
By bkash
C=9240
 Nov + Dec/20
Paid in Janu/21","25/01/2021
By bkash
C=9240
 Nov + Dec/20
Paid in Janu/21",,,,,"05/0621
9343
Janu/21"
2200126,Sci,boy,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-

25/01/2021
By bkash
C=24980
O/fee =6500
Oct to Jnau/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"25/01/2021
By bkash
C=24980
O/fee =6500
Oct to Jnau/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"25/01/2021
By bkash
C=24980
O/fee =6500
Oct to Jnau/21
Paid in Janu/21","25/01/2021
By bkash
C=24980
O/fee =6500
Oct to Jnau/21
Paid in Janu/21","25/01/2021
By bkash
C=24980
O/fee =6500
Oct to Jnau/21
Paid in Janu/21",,,,,
2200127,Sci,G,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-",,"06/09/2020
9,000/-
19/12/2020
By bkash
C=20360
H=5400
T=25760/-
O/fee=6500
Oct to Dec/20
Paid in Dec/20",,,,"19/12/2020
By bkash
C=20360
H=5400
T=25760/-
O/fee=6500
Oct to Dec/20
Paid in Dec/20","19/12/2020
By bkash
C=20360
H=5400
T=25760/-
O/fee=6500
Oct to Dec/20
Paid in Dec/20","19/12/2020
By bkash
C=20360
H=5400
T=25760/-
O/fee=6500
Oct to Dec/20
Paid in Dec/20","26/01/21
51",,,,"04/05/21
By bkash
C=18480
H=9000
T=27480"
2200128,Sci,G,"06/09/2020
4,000/-",,"06/09/2020
4,000/-",,"06/09/2020
4,000/-",,,,,,,,,"26/01/21
56549","10/02/21
075",,,
2200129,Sci,boy,"06/09/2020
4,000/-",,"06/09/2020
4,000/-",,"06/09/2020
4,000/-
27/01/21
099
S/c=3500
O/fee=8000
Oct=1500 Due=2130
Paid in Janu/21",,"27/01/21
099
S/c=3500
O/fee=8000
Oct=1500 Due=2130
Paid in Janu/21
27/01/21
099
S/c=3500
O/fee=8000
Oct=1500 Due=2130
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
099
S/c=3500
O/fee=8000
Oct=1500 Due=2130
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,,,"27/01/21
099
S/c=3500
O/fee=8000
Oct=1500 Due=2130
Paid in Janu/21","10/02/21
101",,,,"06/06/21
102
Up to May/21"
2200130,Sci,boy,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"04/11/2020
123
Oct/2020
Paid to Nov/2020",Less 30% in Tuition fee for Oct/20.,"04/11/2020
123
Oct/2020",,,"01/02/21
124",,"04/04/2021
125
Feb/21",,
2200131,Sci,G,"07/09/2020
2,000/-",,"07/09/2020
2,000/-

14.09.2020
147
S/C=5,000/-
Dev-fee=500/-",,"14.09.2020
147
S/C=5,000/-
Dev-fee=500/-",,"09/11/2020
By bkash =6,000/-
Nov=4620/-
O/fee=1380 Due=6,620

11/02/21
150
O/fee",,,,"10/10/2020
By bash
C=4620
H=2160
T=6780","09/11/2020
By bkash
C=6,000/-
H=0
Nov=4620/-
O/fee=1380 Due=6,620","14/12/2020
By bkash 
C=3680
H=4320
T=8,000/-
Dec/20
O/fee Due=7,560/-","12/01/2021
By bkash
C=4620
H=2160
T=6780
Janu/21
O/fe due=6620","11/02/21
149
O/fee 
Feb/21","15/03/21
151
","15/04/21
By bkash
C=4340
H=2160
T=6500","23/05/21
By bksh
C=2660
H=2160
T=4820"
2200132,Sci,boy,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-
25/01/21
171
O/fee=6500
Oct + nov/20
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"25/01/21
171
O/fee=6500
Oct + nov/20
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"25/01/21
171
O/fee=6500
Oct + nov/20
Paid in janu/21",,"25/01/21
171
O/fee=6500
Oct + nov/20
Paid in janu/21","04/02/21
172",,,,
2200133,Sci,boy,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-
28/12/2020
195
Oct to Dec/20
O/fee=6500
Paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"28/12/2020
195
Oct to Dec/20
O/fee=6500
Paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"28/12/2020
195
Oct to Dec/20
O/fee=6500
Paid in Dec/20","28/12/2020
195
Oct to Dec/20
O/fee=6500
Paid in Dec/20","26/01/2021
196
",,"09/03/21
197
Feb/21
20/03/2021
198
Marcg/21",,,"06/06/21
200
"
2200134,Sci,G,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-
08/10/20
219
Ofee6500 Paid to Oct/20",,,,"08/10/20
219
O/fee=6500
Oct/20=4620","10/11/2020
220
","07/.12/2020
221
","09/01/2021
222","10/02/21
223","10/03/21
224","12/04/21
225","06/05/21
226
"
2200135,Sci,boy,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-

17.10.2020
243
Oct/20 (Less=30%)
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"17.10.2020
243
Oct/20 (Less=30%)
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"09/11/2020
244
","09/12/2020
245","09/01/21
246
","09/02/21
247","08/03/21
248","28/04/21
By bkash
C=4620
April/21",,
2200136,Sci,boy,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-",,"07/09/2020
9,000/-
15/12/2020
40669
O/fee=6500
Paid in Dec/2",Less 30% in Tuition fee for Oct/20.,"09/11/2020
By bkash
C=4620
Oct/20
H=2160
T=6780
Paid in Npv/20",Less 30% in Tuition fee for Oct/20.,"09/11/2020
By bkash
C=4620
Oct/20
H=2160
T=6780","15/12/2020
40669
O/fee=6500
Paid in Dec/20
27/01/21
267
Nov/20
Paid in Janu/21","27/01/21
267
Nov/20
Paid in Janu/21",,,,,"07/06/21
270
"
2200137,Sci,boy,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",,"08/09/2020
9,000/-
27/01/2021
291
O/fee6500
Oct=4620
Nov=3860 Due=760
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/2021
291
O/fee6500
Oct=4620
Nov=3860 Due=760
Paid in Janu/21
",Less 30% in Tuition fee for Oct/20.,"27/01/2021
291
O/fee6500
Oct=4620
Nov=3860 Due=760
Paid in Janu/21
",,"27/01/2021
291
O/fee6500
Oct=4620
Nov=3860 Due=760
Paid in Janu/21
","10/02/21
292",,,,"07/06/21
293
Up to june/21"
2200138,Sci,G,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",,"08/09/2020
9,000/-
08/10/20
O/fee=6500
paid to Oct/20",,,,"08/10/20
1323
O/fee=6500
Oct=4620","05/11/2020
1324
Nov/2020","06/12/2020
1325

","27/01/21
1326
",,,,"02/05/21
by bkash
C=9240
H=3900"
2200139,Sci,boy,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"13.10.2020
Bkash=4,620/-
",Less 30% in Tuition fee for Oct/20.,"14/11/2020
By bkash
C=4620","27/01/21
2791
Oct + Nov/21
Paid in Janu/21","27/01/21
2791
Oct + Nov/21
Paid in Janu/21","10/02/21
2792
O/fee-6500",,,,"03/06/21
2794
March + April/21"
2200140,Sci,boy,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"13.10.2020
Bkash=4,620/-
",Less 30% in Tuition fee for Oct/20.,"14/11/2020
By bkash
C=4620
Nov/20","27/01/21
2815
Oct to Dec/21
Paid in Janu/21","27/01/21
2815
Dec/20 + Dec/21
Paid in Janu/21","10/02/21
49912",,,"06/05/21
2816
Feb/21 to April/21",
2200141,Sci,G,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",,"08/09/2020
9,000/-",,,,,,,,,,,
2200142,Sci,boy,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-
27/01/21
2959
O/fee=6500
Oct to Janu/21
Paid  in janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
2959
O/fee=6500
Oct to Janu/21
Paid  in janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
2959
O/fee=6500
Oct to Janu/21
Paid  in janu/21","27/01/21
2959
O/fee=6500
Oct to Janu/21
Paid  in janu/21","27/01/21
2959
O/fee=6500
Oct to Janu/21
Paid  in janu/21",,,,,"05/06/21
9341
Up to June/21"
2200143,Sci,G,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",,,,"08/10/20
2912
","03/11/2020
2913
","06/12/2020
2914
","06/01/2021
2915
25/01/21
2916
Feb/21
Paid in Janu/21","25/01/21
2916
Feb/21
Paid in Janu/21","06/03/21
2917","03/04/2021
2918
","05/05/21
2919"
2200144,Sci,boy,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",Less 30% in Tuition fee for Oct/20.,"23/01/2021
By bkash
C=18480
Oct to Janu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"23/01/2021
By bkash
C=18480
Oct to Janu/21
Paid in Janu/21","23/01/2021
By bkash
C=18480
Oct to Janu/21
Paid in Janu/21","23/01/2021
By bkash
C=18480
Oct to Janu/21
Paid in Janu/21",,,,"30/05/21
By bkash
C=18480/-",
2200145,Sci,boy,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"17.10.2020
Bkash=12,770/-
College=11,120/-
Hostel=1,650/-",Less 30% in Tuition fee for Oct/20.,"26/12/2020
By bkash
C=9240
H=3300
T=12540
Nov + Dec/20
Paid in Dec/20","26/12/2020
By bkash
C=9240
H=3300
T=12540
Nov + Dec/20
Paid in Dec/20","26/01/2021
By bkash
C=4620
H=1650
T=6270",,,,"04/05/21
By kbash
C=13860
H=4950
T=18810
",
2200146,Sci,boy,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-
27/01/21
40906
O/fee=6500
Janu/21=500 Jan 3000
Paid in janu/21",Less 30% in Tuition fee for Oct/20.,"15.10.2020
Bkash=6,270/-
College=4,620/-
Hostel=1,650/-",Less 30% in Tuition fee for Oct/20.,"09/11/2020
By bkash
C=4620
H=1650
T=6270","09/12/2020
By bkash
C=4620
H=1650
T=6270
Dec/20","27/01/21
40906
O/fee=6500
Janu/21=500 Jan 3000
Paid in janu/21","10/02/21
By bkash
C=7570
H=3300
T=10870","03/03/21
By bkash
C=4620
H=1650
T=6270
March/21",,"05/05/21
By bkash
C=8170
H=3300
T=11470",
2200147,Sci,boy,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"25.10.2020
Bkash=13,160/-
College=11,120/-
Hostel=2,040/-",Less 30% in Tuition fee for Oct/20.,"23/12/2020
By bkash
C=4620
H=2040
T=6660
Nov/20
Paid in Dec/20","23/12/2020
By bkash
C=4620
H=2040
T=6660
Nov/20
Paid in Dec/20

27/01/21
2840
Dec + Janu/21
Paid in janu/21","27/01/21
2840
Dec + Janu/21
Paid in janu/21",,,,,"05/06/21
2841
"
2200148,Sci,boy,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",Less 30% in Tuition fee for Oct/20.,"27/01/21
2983
Oct + Nov/20
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
2983
Oct + Nov/20
Paid in Janu/21",,"27/01/21
2983
Oct + Nov/20
Paid in Janu/21",,,"12/04/21
2984
Dec/20
Janu/21
Feb=760 Due=3860","04/05/21
2986
Up to May/21
O/fee=6500/=",
2200149,Sci,boy,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-
26/01/21
2143
O/fee=6500
Paid in Janu/21",,,,,,"26/01/21
2143
O/fee=6500
Paid in Janu/21",,,,,
2200150,Sci,boy,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-

28.09.2020
2166
6,500/-",Less 30% in Tuition fee for Oct/20.,"09/12/2020
2167
Oct + Nov/20
Paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"09/12/2020
2167
Oct + Nov/20
Paid in Dec/20","09/12/2020
2167
Oct + Nov/20
Paid in Dec/20
27/01/21
2168
Dec + Jnau/21
Paid in janu/21","27/01/21
2168
Dec + Jnau/21
Paid in janu/21
27/01/21
2168
Dec + Jnau/21
Paid in janu/21",,,"10/04/21
2169",,"06/06/21
2170"
2200151,Sci,boy,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-

15.10.2020
2190
Oct/20 (Less=30%)
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"15.10.2020
2190
Oct/20 (Less=30%)
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"09/10/2020
2191
","09/01/2021
2192
Dec + Janu/21
Paid in Janu/2021","09/01/2021
2192
Dec + Janu/21
Paid in Janu/2021",,"14/03/21
2193
fEb+  March/21",,,"02/06/21
2194"
2200152,Sci,G,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,,,"10/10/2020
By bash
C=11120
H=2040
T=13160","22/12/2020
40676
Nov + Dec/20
Paid in Dec/20","22/12/2020
40676
Nov + Dec/20
Paid in Dec/20","26/01/21
2214",,,,
2200153,Sci,boy,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",Less 30% in Tuition fee for Oct/20.,"18/11/2020
By bkash
C=3220 
 Oct/20
Paid in Nov/20",Less 30% in Tuition fee for Oct/20.,"18/11/2020
By bkash
C=3220  Oct

18/01/2021
By bkash
C=3220
Nov/20
Paid in Janu/21",,"18/01/2021
By bkash
C=3220
Nov/20
Paid in Janu/21
","07/02/21
By bkash
C=3220
Dec/20","27/03/2021
By bkash
C= 3220
27/03/2021
By bkash
C= 3220
6,440/-",,"31/05/21
2242
Up to May/21",
2200154,Sci,boy,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-

14.09.2020
2526
6,500/-",Less 30% in Tuition fee for Oct/20.,"21/11/2020
By bkash
C=9240 Oct + Nov
Oct/20
Paid in Nov/20
",Less 30% in Tuition fee for Oct/20.,"21/11/2020
By bkash
C=9240 Oct + Nov
H=4320
T=13420","27/01/21
2527
Dec + Janu/21
Paid in Janu/21","27/01/21
2527
Dec + Janu/21
Paid in Janu/21",,,,"08/05/21
2529
Feb/21","05/06/21
2530"
2200155,Sci,boy,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",,"09/09/2020
15,500/-",Less 30% in Tuition fee for Oct/20.,"08/11/2020
2551
Oct/2020
paid to Nov/20",Less 30% in Tuition fee for Oct/20.,"08/11/2020
2551
Oct/2020
04/01/2021
2552
Nov + Dec/20
Paid in Janu/21","04/01/2021
2552
Nov + Dec/20
Paid in Janu/21","04/01/2021
2552
Nov + Dec/20
Paid in Janu/21",,"08/03/21
2553
Janu + Feb/21",,,"05/06/21
2554
March + April/21"
2200156,Sci,boy,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-",,"09/09/2020
9,000/-
26/01/21
2574
Janu/21
O/fee=6500",Less 30% in Tuition fee for Oct/20.,,Less 30% in Tuition fee for Oct/20.,"07/11/2020
By bkash
C=9240
H=4080
T=13320","13/12/202
By bkash
C=4620
H=2040
T=6660
Dec/20","26/01/21
2574
Janu/21
O/fee=6500
","10/02/21
9575",,"19/04/21
By bkash
C=4620  March/21
H=2040
T=6660",,
2200157,Sci,G,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"13/09/2020
9,000/-
26/01/21
2598
O/fee=6500
Nov to Janu/21
Paid in Janu/21",,,,"10/10/2020
By bash
C=3220
H=1950
T=5170","26/01/21
2598
O/fee=6500
Nov to Janu/21
Paid in Janu/21","26/01/21
2598
O/fee=6500
Nov to Janu/21
Paid in Janu/21","26/01/21
2598
O/fee=6500
Nov to Janu/21
Paid in Janu/21","11/02/21
2599",,,
2200158,Sci,G,"10/09/2020
15,500/-",,"10/09/2020
15,500/-",,"10/09/2020
15,500/-",,"10/09/2020
15,500/-",,,,"08/10/20
2623
","09/11/2020
2624
","06/12/2020
2625","06/01/2021
2626","09/02/21
2627","07/03/21
2628","06/04/2021
2629
","05/05/21
2630"
2200159,Sci,G,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,,,"30/01/21
Oct=4620
Nov-4620
Dec=3280 Due=1360
Paid in Janu/21","30/01/21
Oct=4620
Nov-4620
Dec=3280 Due=1360
Paid in Janu/21","30/01/21
Oct=4620
Nov-4620
Dec=3280 Due=1360
Paid in Janu/21","30/01/21
2647
Oct=4620
Nov-4620
Dec=3280 Due=1360
Paid in Janu/21",,,,
2200160,Sci,G,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,,,"30/01/21
2671
Oct=4620
Nov-4620
Dec=3280 Due=1360
Paid in Janu/21","30/01/21
2671
Oct=4620
Nov-4620
Dec=3280 Due=1360
Paid in Janu/21","30/01/21
2671
Oct=4620
Nov-4620
Dec=3280 Due=1360
Paid in Janu/21","30/01/21
2671
Oct=4620
Nov-4620
Dec=3280 Due=1360
Paid in Janu/21",,,,
2200161,Sci,boy,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-

17/12/2020
2694
O/fee=6500
Oct to Sec/20
Paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"17/12/2020
2694
O/fee=6500
Oct to Sec/20
Paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"17/12/2020
2694
O/fee=6500
Oct to Sec/20
Paid in Dec/20","17/12/2020
2694
O/fee=6500
Oct to Sec/20
Paid in Dec/20","25/01/21
2965
","10/02/21
2696",,"09/04/21
By bkash
C=4450
H=2160
March/21
T=6610
27/04/21
By bkash
C=4450
H=2160
April/21
T=6610","26/05/21
By bkash
C=4450
H=2160
T=6610",
2200162,Sci,boy,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-

08.10.2020
2718
Oct/20 Less=30%
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"08.10.2020
2718
Oct/20 Less=30%
Others fee=6,500/-",Less 30% in Tuition fee for Oct/20.,"08/11/2020
2719
","09/12/2020
2720","14/01/2021
2721
","25/02/21
2722
Feb/21","22/03/2021
2723
",,"24/05/21
2724
April/21","05/06/21
2725
May/21"
2200163,Sci,boy,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-
27/01/21
56562
O/fee=6500
Oct/20
Nov=2160 Due=2180
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
56562
O/fee=6500
Oct/20
Nov=2160 Due=2180
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/21
56562
O/fee=6500
Oct/20
Nov=2160 Due=2180
Paid in Janu/21",,"27/01/21
56562
O/fee=6500
Oct/20
Nov=2160 Due=2180
Paid in Janu/21","10/02/21
2742",,,,"04/06/21
2743
12,000/-"
2200164,Sci,boy,"10/09/2020
4,000/-",,"10/09/2020
4,000/-",,"10/09/2020
4,000/-

19.09.2020
11522
S/c=3500
O. fee=3500",,"19.09.2020
11522
S/c=3500
O. fee=3500

20.10.2020
11523
Oct/20
Others fee=4,500/-",Less 30% in Tuition fee for Oct/20.,"20.10.2020
11523
Oct/20
Others fee=4,500/-",Less 30% in Tuition fee for Oct/20.,"25/01/21
11524
Nov to jau/21
Paid in janu/21","25/01/21
11524
Nov to jau/21
Paid in janu/21","25/01/21
11524
Nov to jau/21
Paid in janu/21",,,,,"07/06/21
11526
"
2200165,Sci,G,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-
26/01/21
11546
O/fee=6500
Oct to Janbu/21
Paid in Janu/21",,,,"26/01/21
11546
O/fee=6500
Oct to Janbu/21
Paid in Janu/21","26/01/21
11546
O/fee=6500
Oct to Janbu/21
Paid in Janu/21","26/01/21
11546
O/fee=6500
Oct to Janbu/21
Paid in Janu/21","26/01/21
11546
O/fee=6500
Oct to Janbu/21
Paid in Janu/21",,,,
2200166,Sci,boy,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-
27/01/2021
11570
O/fee=6500
Oct to jasnu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/2021
11570
O/fee=6500
Oct to jasnu/21
Paid in Janu/21",Less 30% in Tuition fee for Oct/20.,"27/01/2021
11570
O/fee=6500
Oct to jasnu/21
Paid in Janu/21","27/01/2021
11570
O/fee=6500
Oct to jasnu/21
Paid in Janu/21","27/01/2021
11570
O/fee=6500
Oct to jasnu/21
Paid in Janu/21",,,,,"06/06/21
11571
Up to June/21"
2200167,Sci,boy,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-",,"10/09/2020
9,000/-
19/12/2020
11595
O/fe=6500
Nov/20
paid in Dec/20",Less 30% in Tuition fee for Oct/20.,"13.10.2020
11594
Oct/20 Less=30%
Others fee due by P.sir",Less 30% in Tuition fee for Oct/20.,"19/12/2020
11595
O/fe=6500
Nov/20
paid in Dec/20","19/12/2020
11595
O/fe=6500
Nov/20
paid in Dec/20",,"10/02/21
11596",,,,"05/06/21
11597
"
